Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=284980&isprofile=1&basic=White+Fir,White Fir, white fir ,Abies Concolor,Abies concolor , Needled evergreen, Pinaceae," Western United States, Mexico", 3 to 7, 3 , 7, 40.00 to 70.00 feet, 40.00 ,70.00,feet, 20.00 to 30.00 feet, 20.00 ,30.00,feet, Non-flowering, Non-flowering, Full sun to part shade, Medium, Medium,,,,," Fragrant, Evergreen", Winter Interest,,"
Culture
Best grown in rich, medium moisture, slightly acidic, sandy/gravelly, well-drained soils in full sun to part shade. Best in full sun. Established trees tolerate some soil dryness, but best performance usually comes with moist soils. Trees generally grow poorly in heavy clay soils. This tree thrives in areas with long winters followed by cool summer climates, and it usually does not grow well in the heat and humidity south of USDA Zone 7. It is, however, considered to be the best of the firs for tolerating the growing conditions of the Midwest.
","
Noteworthy Characteristics
Abies concolor, commonly called white fir or concolor fir, is primarily native to mountain slopes (3000-9000 feet in elevation) in the western U.S., including the southern Cascades and Sierras from Oregon to southern California and the Rockies from southern Idaho to Arizona and New Mexico. In the wild, it typically grows to 80-130’ tall, but on residential landscapes in the Midwest will more typically grow to 40-70’ tall with a spread to 20-30’. This is a narrow conical conifer with a straight trunk, spire-like crown and branching to the base. Upper branches tend to grow upward, but the lower branches tend to recline. With age, crowns flatten and lower branching begins to disappear. Soft, flattened, pale blue-green needles (to 2 1/2” long) have uniform coloration on both surfaces (specific epithet is in reference to this). Slightly barrel-shaped cones (to 3-6” long) are most often yellowish-green, maturing to brown or purple. As is distinctive with the firs, the cones appear upright on the branches. Trees may not produce cones and seeds for up to the first 40 years. Bark is ash-gray and smooth, but will furrow with age.Genus name is an ancient Latin name for a tree described by Pliny around 77 A.D.Specific epithet means the same color throughout.
","
Problems
No serious insect or disease problems. Insect pests include balsam woolly adelgid, bark beetles, spruce budworms, aphids, bagworms and scale. Spider mites may occur in hot conditions. Disease problems include root rot, needle rust and twig blight. Trees are generally intolerant of urban pollution. Broken branches often become sites for fungal infections. Strong winds may damage taller trees.
","
Garden Uses
Large specimen fir for the landscape.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Japanese Fir,0,Abies Firma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Fraser Fir Christmas Tree,0,Abies Fraseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=284982&isprofile=1&basic=Grand+Fir,Grand Fir, grand fir ,Abies Grandis,Abies grandis , Needled evergreen, Pinaceae, Northwestern United States, 5 to 6, 5 , 6, 100.00 to 250.00 feet, 100.00 ,250.00,feet, 20.00 to 35.00 feet, 20.00 ,35.00,feet, Non-flowering, Non-flowering, Full sun to part shade, Medium, Medium,,,,," Fragrant, Evergreen", Winter Interest,,"
Culture
Best grown in rich, consistently moist, slightly acidic, well-drained soils in full sun to part shade.  Best growth typically occurs in deep, rich, alluvial soils in moist, cool locations such as the Pacific Northwest.  Performs poorly in most areas in the eastern U.S.   Grand fir is not recommended for planting south of USDA Zone 6.
","
Noteworthy Characteristics
Abies grandis, commonly called grand fir, is a large, evergreen fir with a spire crown in youth that typically rounds into a multiple-leadered dome with age.  It is native to moist coastal bottomlands and alpine slopes from sea level to 6000’ in elevation in the Pacific Northwest from southwestern British Columbia south to northern California and in a disjunct population in the Rocky Mountains from southeastern British Columbia to central Idaho and far northwestern Montana.  It will grow to 200-250’ tall with a 4-6’ trunk diameter in Pacific coniferous forests and alpine slopes in coastal areas west of the cascades (greatest height is in coniferous rain forests on the Olympic peninsula of Washington), but to 130-160’ with a 2-4’ trunk diameter in areas along the eastern slope of the Cascades in Washington and Oregon and in the Rocky Mountains.   This is one of the tallest firs in the world, hence the common name.  

Smooth gray bark develops ridges and furrows as it ages to brown.  Flat needles (to 2 1/2” long) are shiny dark green above with two white stomatal lines beneath.  Needles have blunt to slightly notched tips.  Needles emit a balsamy, tangerine-like aroma when crushed, hence the additional common name of stinking fir for this tree.  Cylindrical seed cones (to 4.5” long) stand upright above the needles near the tips of the upper branches, emerging green in spring, but maturing to yellowish-brown sometimes tinged blue-gray to purple.  Oblong pollen cones (to 1 1/4"" long) droop from the leaf axils under the needles.  Pollen cones are pale yellow.  As is distinctive with the firs, the upright seed cones disintegrate (scales drop) in fall after the seeds ripen.Genus name is an ancient Latin name for a tree described by Pliny around 77 A.D.Specific epithet is in reference to large tree size.
","
Problems
No serious insect or disease problems.  The balsam woolly adelgid is a significant problem in some areas.  Additional potential insect pests include bark beetles, spruce budworms, tussock moths, aphids, bagworms and scale.  Spider mites may occur in hot conditions.  Potential disease problems include cankers, heart rot, root rot, needle rust and twig blight.
","
Garden Uses
Large specimen fir for the landscape.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Purple Sand Verbena,0,Abronia Villosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Mulga,0,Acacia Aneura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Cootamundra Wattle,0,Acacia Baileyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Formosan Koa,0,Acacia Confusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Waxleaf Acacia,0,Acacia Craspedocarpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Knife Acacia,0,Acacia Cultriformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Hawaiian Koa,0,Acacia Koa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Blackwood Acacia,0,Acacia Melanoxylon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Weeping Acacia,0,Acacia Pendula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Trailing Acacia,0,Acacia Redolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Water Wattle,0,Acacia Retinodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Willow Acacia,0,Acacia Salicina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Golden Wreath Wattle,0,Acacia Saligna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Shoestring Acacia,0,Acacia Stenophylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Palo Blanco,0,Acacia Willardiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Chenille Plant,0,Acalypha Hispida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Vine Maple,0,Acer Circinatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Shrub Amur Maple,0,Acer Ginnala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=275402&isprofile=1&basic=Paperbark+Maple,Paperbark Maple, paperbark maple ,Acer Griseum,Acer griseum , Tree, Sapindaceae, Central and eastern China, 4 to 8, 4 , 8, 20.00 to 30.00 feet, 20.00 ,30.00,feet, 15.00 to 25.00 feet, 15.00 ,25.00,feet, April, Green, Full sun to part shade, Medium, Low, Shade Tree, Insignificant,,, Good Fall, Winter Interest, Clay Soil,"
Culture
Easily grown in average, slightly acidic, medium moisture, well-drained soils in full sun to part shade.  Prefers moist, well-drained soils.  Intolerant of drought.  Propagation is difficult (approximately 95% of seed produced is not viable).  Woody cuttings are difficult to root, but juvenile cuttings are easier to root.
","
Noteworthy Characteristics
Acer griseum, commonly called paperbark maple, is a small, deciduous, oval to oval-rounded tree with slender upright branching.  It is particularly noted for its exfoliating copper orange to cinnamon reddish/brown bark and its showy orange to red fall color.  It typically matures to 20-30 (40)’ tall.  It is native to mixed forests in central China.  Bark on the trunk and limbs is extremely ornamental because it peels into large curls which remain on the tree rather that falling to the ground, often in attractive contrast to the tan to rose-brown inner bark.  Each trifoliate leaf (3-5” long) features three coarsely toothed leaflets, with the middle leaflet being short-stalked.  Leaves are green above, but frosty blue-green to gray-green with fine hairs beneath.  Fall color varies, typically ranging from showy shades of orange and red to less spectacular shades of reddish-green to bronze green.  Ornamentally insignificant yellowish flowers bloom in April-early May in clusters (drooping cymes to 1” long) on pendulous downy stalks.  Flowers give way to winged samaras (to 1 1/4” long) with unusually large seeds.

E. H. (“Chinese”) Wilson brought this tree from China to England in 1899.  It was introduced in the U. S. shortly thereafter by the Arnold Arboretum.Genus name is the Latin name for a maple tree.Specific epithet comes from the Latin word griseus meaning gray in reference to color of the leaf undersides.
","
Problems
No serious insect or disease problems.
","
Garden Uses
Excellent small tree for small properties.  Deserves a location where its ornamental features can be appreciated (near a deck or patio).  Appropriate as an understory tree in a woodland garden or as a specimen in many locations around the home.  Popular bonsai subject, particularly in Europe.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0
Not found,Chalkbark Maple,0,Acer Leucoderme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Box Elder,0,Acer Negundo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=275380&isprofile=1&basic=Norway+Maple,Norway Maple, Norway maple ,Acer Platanoides,Acer platanoides , Tree, Sapindaceae, Northeastern Europe to Caucauses, 3 to 7, 3 , 7, 40.00 to 50.00 feet, 40.00 ,50.00,feet, 30.00 to 50.00 feet, 30.00 ,50.00,feet, March to April, Yellow, Full sun to part shade, Medium, Low," Shade Tree, Street Tree", Insignificant,,,,," Drought, Air Pollution","
Culture
Easily grown in average, medium moisture, well-drained soil in full sun to part shade. Best in full sun. Tolerant of a wide range of soils. Tolerant of heat and drought. Generally tolerant of many urban pollutants. Freely reseeds. Trees have escaped cultivation and naturalized in many areas of the northeastern and upper midwestern U.S. Shallow root system.
","
Noteworthy Characteristics
Acer platanoides, commonly called Norway maple, is native to Europe. It has been widely planted in urban areas throughout much of the U.S. It is a medium-sized deciduous shade tree typically growing 40-50’ tall with a dense, symmetrical, rounded crown. Leaves (to 7” across) have five sharply pointed lobes and resemble those of sugar maple. Leaf stems exude a milky sap when cut. Fall color is usually an unremarkable yellow. Small yellow flowers in erect clusters (corymbs) appear in spring before the foliage. Flowers give way to paired seeds with horizontally spreading wings (samaras to 2” long).Genus name is the Latin name for a maple tree.Specific epithet means resembling platanus (sycamore), which is somewhat curious since the leaves of Norway maple do not really bear that much resemblance to sycamores.
","
Problems
No serious insect or disease problems. Susceptible to verticillium wilt which is usually fatal. Shallow root system can crack or heave nearby driveways or sidewalks. Shallow surface roots can interfere with turf. Bark is susceptible to sunscald and cracking (frost cracks) in winter, particularly on younger trees. The thick canopy of leaves and shallow roots severely limits what can be grown within the drip line of the tree.
","
Garden Uses
Shade tree. Although once widely planted as a street tree, this use is not generally recommended in many areas now.
",0,0,0,0,0,0,1,0,0,0,0,0,0,1
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=275374&isprofile=1&basic=Red+Maple,Red Maple, red maple ,Acer Rubrum,Acer rubrum , Tree, Sapindaceae, Eastern and central North America, 3 to 9, 3 , 9, 40.00 to 70.00 feet, 40.00 ,70.00,feet, 30.00 to 50.00 feet, 30.00 ,50.00,feet, March to April," Red, sometimes yellow", Full sun to part shade, Medium to wet, Low," Shade Tree, Street Tree, Rain Garden", Showy,,, Good Fall,," Wet Soil, Black Walnut, Air Pollution","
Culture
Easily grown in average, medium to wet, well-drained soil in full sun to part shade. Tolerant of a wide range of soils, but prefers moist, slightly acid conditions. Very cold hardy.
","
Noteworthy Characteristics
Acer rubrum, commonly called red maple, is a medium-sized, deciduous tree that is native to Eastern North America from Quebec to Minnesota south to Florida and eastern Texas.  It typically grows 40-60’ tall with a rounded to oval crown.  It grows faster than Norway and sugar maples, but slower than silver maple.  In northern states, red maple usually occurs in wet bottomland, river flood plains and wet woods, but in Missouri it typically frequents drier, rocky upland areas.  Emerging new growth leaves, leafstalks, twigs, flowers, fruit and fall color are red or tinged with red.  Quality of red fall color on species plants is variable.  Leaves (to 2-5"" long) have 3 principal triangular lobes (sometimes 5 lobes with the two lower lobes being largely suppressed).  Lobes have toothed margins and pointed tips.  Leaves are medium to dark green above and gray green below.  Flowers on a given tree are primarily male or female or monoecious and appear in late winter to early spring (March-April) before the leaves.  Fruit is a two-winged samara.Genus name is the Latin name for a maple tree.Specific epithet of rubrum meaning red is everywhere in evidence: red flowers in dense clusters in late March to early April (before the leaves appear), red fruit (initially reddish, two-winged samara), reddish stems and twigs, red buds, and, in the fall, excellent orange-red foliage color.
","
Problems
No serious insect or disease problems.  Watch for aphids, leafhoppers, borers, scale and caterpillars.  Verticillium wilt attacks the vascular system and can be fatal.  Canker, fungal leaf spot and root rots may also occur.  Wind and ice may break some branches. Leaf hoppers can cause substantial damage.
","
Garden Uses
Plant as a specimen tree for the lawn, street or park. It is of note that this tree has a shallow, flattened root system that may buckle nearby sidewalks or driveways if planted too close.
",0,0,0,0,0,1,0,0,0,0,0,0,1,1
