Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Boehmeria nivea,Ramie,https://en.wikipedia.org/wiki/Ramie,https://upload.wikimedia.org/wikipedia/commons/2/20/Banh_gai_3.jpg https://upload.wikimedia.org/wikipedia/commons/0/0c/Boehmeria_nivea_1.jpg https://upload.wikimedia.org/wikipedia/commons/2/29/MET_DP158227.jpg https://upload.wikimedia.org/wikipedia/commons/6/6e/Preparing_of_Ramie_35_Fiber_for_weaving_PP01.11.021D.035.jpg https://upload.wikimedia.org/wikipedia/commons/2/29/Ramieoutput.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/4/48/Folder_Hexagonal_Icon.svg
Boltonia decurrens,Boltonia decurrens,https://en.wikipedia.org/wiki/Boltonia_decurrens,https://upload.wikimedia.org/wikipedia/commons/3/3a/Boltonia_decurrens.jpg https://upload.wikimedia.org/wikipedia/commons/b/be/Status_TNC_G2.svg
Bombax ceiba,Bombax ceiba,https://en.wikipedia.org/wiki/Bombax_ceiba,https://upload.wikimedia.org/wikipedia/commons/2/20/B-1169%40CAN_%2820180930144120%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/78/BYD_K9A_Bus_is_running_Guangzhou_Trolley_Bus_Line_583.JPG https://upload.wikimedia.org/wikipedia/commons/a/ae/Bombax-ceiba-Hong-Kong-12.JPG https://upload.wikimedia.org/wikipedia/commons/d/d7/Bombax_ceiba_-_Cotton_tree_-_Shimul_Flower_%282%29.jpg https://upload.wikimedia.org/wikipedia/commons/c/cd/Bombax_ceiba_-_young_tree_bark.jpg https://upload.wikimedia.org/wikipedia/commons/7/7e/Bombax_ceiba_17zz.jpg https://upload.wikimedia.org/wikipedia/commons/2/2f/Bombax_ceiba_bark_in_Hong-Kong.JPG https://upload.wikimedia.org/wikipedia/commons/3/37/Bombax_ceiba_tree%27.jpg https://upload.wikimedia.org/wikipedia/commons/1/1d/HK_CottonTreeSeed.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/f/fe/Semal_%28Bombax_ceiba%29-_fallen_flower_at_ground_in_Kolkata_W_IMG_4121.jpg https://upload.wikimedia.org/wikipedia/commons/1/1a/Semal_%28Bombax_ceiba%29_flower_bud_in_Kolkata_W_IMG_4134.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Borago officinalis,Borage,https://en.wikipedia.org/wiki/Borage,https://upload.wikimedia.org/wikipedia/commons/c/cc/Borage-aragonese_style600.JPG https://upload.wikimedia.org/wikipedia/commons/8/80/Borage.jpg https://upload.wikimedia.org/wikipedia/commons/7/75/Borage_starflower_Rohtopurasruoho_01.jpg https://upload.wikimedia.org/wikipedia/commons/5/5c/Borage_starflower_Rohtopurasruoho_02.jpg https://upload.wikimedia.org/wikipedia/commons/8/8d/Borago_officinalis%2C_two_blossoms.jpg https://upload.wikimedia.org/wikipedia/commons/1/16/Borago_officinalis_white_flower.jpg https://upload.wikimedia.org/wikipedia/commons/1/10/En-Borage-pronunciation.ogg https://upload.wikimedia.org/wikipedia/commons/8/8a/Loudspeaker.svg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Borassus flabellifer,Borassus flabellifer,https://en.wikipedia.org/wiki/Borassus_flabellifer,https://upload.wikimedia.org/wikipedia/commons/c/c9/Angkor-011_hg.jpg https://upload.wikimedia.org/wikipedia/commons/3/32/Asian_palmyra_%28Borassus_flabellifer%29.JPG https://upload.wikimedia.org/wikipedia/commons/7/7e/Borassus_flabellifer_fruit_on_the_tree.JPG https://upload.wikimedia.org/wikipedia/commons/b/b2/Borassus_flabellifer_in_Mumbai%2C_India.JPG https://upload.wikimedia.org/wikipedia/commons/9/94/Chestnut_in_Guntur.jpg https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg https://upload.wikimedia.org/wikipedia/commons/1/11/Inde04_c_%28003%29borassus_flabellifer.JPG https://upload.wikimedia.org/wikipedia/commons/1/16/MyanmarToddy1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/2/28/%E0%B4%A8%E0%B5%8A%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%8D_%E0%B4%B8%E0%B5%BC%E0%B4%AC%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B5%8D%E0%B5%A8.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/%E0%B4%A8%E0%B5%8A%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%8D_%E0%B4%B8%E0%B5%BC%E0%B4%AC%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B5%8D%E0%B5%A8.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/4/48/Folder_Hexagonal_Icon.svg https://upload.wikimedia.org/wikipedia/en/f/fd/Portal-puzzle.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Boykinia aconitifolia,Boykinia aconitifolia,https://en.wikipedia.org/wiki/Boykinia_aconitifolia,https://upload.wikimedia.org/wikipedia/commons/b/b5/Boykinia_aconitifolia_Brook_saxifrage.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/c/c3/Saxifraga_oppositifolia_upernavik_2006-06-22_2.jpg
Brachypodium sylvaticum,Brachypodium sylvaticum,https://en.wikipedia.org/wiki/Brachypodium_sylvaticum,https://upload.wikimedia.org/wikipedia/commons/0/0a/Brachypodium_sylvaticum_espiguetes_seques.jpg https://upload.wikimedia.org/wikipedia/commons/2/24/Brachypodium_sylvaticum_hivern.jpg https://upload.wikimedia.org/wikipedia/commons/5/51/False_brome_2.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Brickellia eupatorioides,Brickellia eupatorioides,https://en.wikipedia.org/wiki/Brickellia_eupatorioides,https://upload.wikimedia.org/wikipedia/commons/1/15/Brickellia_eupatorioides_var_corymbulosa.jpg https://upload.wikimedia.org/wikipedia/commons/a/a5/Koninginnenkruid2.jpg
Broussonetia papyrifera,Paper mulberry,https://en.wikipedia.org/wiki/Paper_mulberry,https://upload.wikimedia.org/wikipedia/commons/6/60/Broussonetia_papyrifera_-_Botanischer_Garten_Freiburg_-_DSC06385.jpg https://upload.wikimedia.org/wikipedia/commons/e/e5/Broussonetia_papyrifera_-_fleurs_m%C3%A2les.jpg https://upload.wikimedia.org/wikipedia/commons/9/9a/Broussonetia_papyrifera_MHNT_Texture_of_the_trunk.jpg https://upload.wikimedia.org/wikipedia/commons/0/01/Broussonetia_papyrifera_fruits.jpg https://upload.wikimedia.org/wikipedia/commons/6/6f/Fijian_royal_tapa_cloth%2C_19th_century%2C_Neiman_Marcus_Collection_rotated.jpg https://upload.wikimedia.org/wikipedia/commons/1/11/Gelso_da_carta_-_autunno.JPG https://upload.wikimedia.org/wikipedia/commons/e/ee/Hawaiian_kapa%2C_18th_century%2C_Cook-Foster_Collection_at_Georg-August_University_in_G%C3%B6ttingen%2C_Germany.jpg https://upload.wikimedia.org/wikipedia/commons/7/79/Murier.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Papiermaulbeerbaum_blickwinkel.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/f/f5/Starr_061106-1467_Broussonetia_papyrifera.jpg
Brugmansia candida,Brugmansia,https://en.wikipedia.org/wiki/Brugmansia,https://upload.wikimedia.org/wikipedia/commons/c/c6/2007_brugmansia_aurea.jpg https://upload.wikimedia.org/wikipedia/commons/8/89/AngelTrumpet_Mounts_Asit.jpg https://upload.wikimedia.org/wikipedia/commons/5/5f/Angel_Trumpets_--_Brugmansia_suaveolens.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Angel_Trumpets_shrub_--_Brugmansia_suaveolens.jpg https://upload.wikimedia.org/wikipedia/commons/0/03/B._arborea_flor-1.JPG https://upload.wikimedia.org/wikipedia/commons/3/35/Borrachero_%28Brugmansia_%C3%97_insignis%29_%2815608067765%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f5/Brugmansia.jpg https://upload.wikimedia.org/wikipedia/commons/5/5f/Brugmansia_%28detail%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/18/Brugmansia_29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f5/Brugmansia_bicolor.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Brugmansia_from_Nafpaktos%2C_Northern_Greece_i.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Brugmansia_sanguinea_2_flowers.jpg https://upload.wikimedia.org/wikipedia/commons/9/95/Brugmansia_tree.jpg https://upload.wikimedia.org/wikipedia/commons/2/26/Brugmansia_versicolor_-_Talcott_Greenhouse_-_Mount_Holyoke_College_-_DSC04504.JPG https://upload.wikimedia.org/wikipedia/commons/a/ae/Brugmansia_vulcanicola.jpg https://upload.wikimedia.org/wikipedia/commons/4/4d/Brugmansia_x_Candida.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Bundesarchiv_Bild_135-KA-02-039%2C_Tibetexpedition%2C_Trichterblume.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/e/ec/Urarina_shaman_B_Dean.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Brugmansia suaveolens,Brugmansia suaveolens,https://en.wikipedia.org/wiki/Brugmansia_suaveolens,https://upload.wikimedia.org/wikipedia/commons/5/5f/Angel_Trumpets_--_Brugmansia_suaveolens.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Angel_Trumpets_shrub_--_Brugmansia_suaveolens.jpg https://upload.wikimedia.org/wikipedia/commons/1/18/Brugmansia_29.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Bundesarchiv_Bild_135-KA-02-039%2C_Tibetexpedition%2C_Trichterblume.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/c/c4/Status_iucn3.1_EW.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Buddleja alternifolia,Buddleja alternifolia,https://en.wikipedia.org/wiki/Buddleja_alternifolia,https://upload.wikimedia.org/wikipedia/commons/0/08/Buddleja_alternifolia0.jpg https://upload.wikimedia.org/wikipedia/commons/b/b6/Buddleja_alternifolia_A.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Butea monosperma,Butea monosperma,https://en.wikipedia.org/wiki/Butea_monosperma,https://upload.wikimedia.org/wikipedia/commons/0/0d/Bankh_prepared_from_Butea_roots.jpg https://upload.wikimedia.org/wikipedia/commons/a/a5/Butea_monosperma-1.jpg https://upload.wikimedia.org/wikipedia/commons/5/5a/Dhak_%28Butea_monosperma%29_flowers_in_Kolkata_I_IMG_4225.jpg https://upload.wikimedia.org/wikipedia/commons/8/80/Palash_Tree.jpg https://upload.wikimedia.org/wikipedia/commons/5/59/Polash_flower.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/3/38/STS_001_Butea_monosperma.jpg https://upload.wikimedia.org/wikipedia/commons/b/b8/Sacred_Tree.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Wiki_letter_w_cropped.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Buxus balearica,Buxus balearica,https://en.wikipedia.org/wiki/Buxus_balearica,https://upload.wikimedia.org/wikipedia/commons/3/35/Buxus_balearica0427.jpg https://upload.wikimedia.org/wikipedia/commons/8/8c/Buxus_balearica0601.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Buxus_balearica_range.svg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cabomba caroliniana,Cabomba caroliniana,https://en.wikipedia.org/wiki/Cabomba_caroliniana,https://upload.wikimedia.org/wikipedia/commons/e/e2/Cabomba_caroliniana_5447098.jpg https://upload.wikimedia.org/wikipedia/commons/6/61/Cabomba_caroliniana_5447100.jpg https://upload.wikimedia.org/wikipedia/commons/a/af/Cabomba_caroliniana_5447103.jpg https://upload.wikimedia.org/wikipedia/commons/6/65/Cabomba_caroliniana_5447120.jpg https://upload.wikimedia.org/wikipedia/commons/c/cf/Cabomba_caroliniana_5447126.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Cabomba_caroliniana_leaves.jpg https://upload.wikimedia.org/wikipedia/commons/1/1c/Cabomba_caroliniana_leaves_2.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Calamovilfa arcuata,Calamovilfa arcuata,https://en.wikipedia.org/wiki/Calamovilfa_arcuata,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/e/e4/Sporobolus_arcuatus.jpg https://upload.wikimedia.org/wikipedia/commons/b/be/Status_TNC_G2.svg
Calla palustris,Calla,https://en.wikipedia.org/wiki/Calla,https://upload.wikimedia.org/wikipedia/commons/9/9b/Calla_palustris2.jpg https://upload.wikimedia.org/wikipedia/commons/0/02/Illustration_Calla_palustris0.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Callicarpa dichotoma,Callicarpa dichotoma,https://en.wikipedia.org/wiki/Callicarpa_dichotoma,https://upload.wikimedia.org/wikipedia/commons/d/dd/Horminum_pyrenaicum_-_Saint-Hilaire.jpg https://upload.wikimedia.org/wikipedia/commons/1/1b/Purple_beautyberry%2C_October_2015_-_Stacking.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Callicarpa japonica,Callicarpa japonica,https://en.wikipedia.org/wiki/Callicarpa_japonica,https://upload.wikimedia.org/wikipedia/commons/b/b8/Callicarpa_japonica3.jpg https://upload.wikimedia.org/wikipedia/commons/e/ea/Callicarpa_japonica_Japan.jpg https://upload.wikimedia.org/wikipedia/commons/5/5b/Callicarpa_japonica_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/d/dd/Horminum_pyrenaicum_-_Saint-Hilaire.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Callirhoe alcaeoides,Callirhoe (plant),https://en.wikipedia.org/wiki/Callirhoe_(plant),https://upload.wikimedia.org/wikipedia/commons/a/af/Callirhoe_involucrata_group.jpg https://upload.wikimedia.org/wikipedia/commons/1/1a/Malva_silvestris_Sturm63.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Callirhoe bushii,Callirhoe bushii,https://en.wikipedia.org/wiki/Callirhoe_bushii,https://upload.wikimedia.org/wikipedia/commons/1/1a/Malva_silvestris_Sturm63.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/7/72/Status_TNC_G3.svg
Callirhoe digitata,not found,not found,not found
Callirhoe triangulata,not found,not found,not found
Callistemon pallidus,Callistemon,https://en.wikipedia.org/wiki/Callistemon,https://upload.wikimedia.org/wikipedia/commons/9/97/Blooming_bottlebrush_%28Callistemon%29_found_in_Kelantan%2C_Malaysia.JPG https://upload.wikimedia.org/wikipedia/commons/1/12/Bottlebrush03.jpg https://upload.wikimedia.org/wikipedia/commons/1/1f/Bottlebrush_%28Callistemon%29.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Bottlebrush_%28Callistemon%29_bud.jpg https://upload.wikimedia.org/wikipedia/commons/3/3f/Bottlebrush_or_Little_John_--_Dwarf_Callistemon.jpg https://upload.wikimedia.org/wikipedia/commons/6/61/Bottlebrush_seeds.jpg https://upload.wikimedia.org/wikipedia/commons/e/ee/C_viminalis3.jpg https://upload.wikimedia.org/wikipedia/commons/9/97/Callistemon.jpg https://upload.wikimedia.org/wikipedia/commons/8/8e/Callistemon_--_Dwarf_Bottlebrush_or_Little_John.jpg https://upload.wikimedia.org/wikipedia/commons/e/e0/Callistemon_Bottlebrush.jpg https://upload.wikimedia.org/wikipedia/commons/7/7a/Callistemon_pallidus1.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Callistemon_viminalis_in_an_Adelaide_garden.JPG https://upload.wikimedia.org/wikipedia/commons/1/16/Goupillon_epicier.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/e/ec/Red_bottle_brush.jpg https://upload.wikimedia.org/wikipedia/commons/8/8f/Red_bottlebrush_tree_in_Florida_crop.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Callistemon rigidus,Callistemon,https://en.wikipedia.org/wiki/Callistemon,https://upload.wikimedia.org/wikipedia/commons/9/97/Blooming_bottlebrush_%28Callistemon%29_found_in_Kelantan%2C_Malaysia.JPG https://upload.wikimedia.org/wikipedia/commons/1/12/Bottlebrush03.jpg https://upload.wikimedia.org/wikipedia/commons/1/1f/Bottlebrush_%28Callistemon%29.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Bottlebrush_%28Callistemon%29_bud.jpg https://upload.wikimedia.org/wikipedia/commons/3/3f/Bottlebrush_or_Little_John_--_Dwarf_Callistemon.jpg https://upload.wikimedia.org/wikipedia/commons/6/61/Bottlebrush_seeds.jpg https://upload.wikimedia.org/wikipedia/commons/e/ee/C_viminalis3.jpg https://upload.wikimedia.org/wikipedia/commons/9/97/Callistemon.jpg https://upload.wikimedia.org/wikipedia/commons/8/8e/Callistemon_--_Dwarf_Bottlebrush_or_Little_John.jpg https://upload.wikimedia.org/wikipedia/commons/e/e0/Callistemon_Bottlebrush.jpg https://upload.wikimedia.org/wikipedia/commons/7/7a/Callistemon_pallidus1.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Callistemon_viminalis_in_an_Adelaide_garden.JPG https://upload.wikimedia.org/wikipedia/commons/1/16/Goupillon_epicier.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/e/ec/Red_bottle_brush.jpg https://upload.wikimedia.org/wikipedia/commons/8/8f/Red_bottlebrush_tree_in_Florida_crop.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Calotropis gigantea,Calotropis gigantea,https://en.wikipedia.org/wiki/Calotropis_gigantea,https://upload.wikimedia.org/wikipedia/commons/c/c2/Ankhada_Plant_with_full_bloom.jpg https://upload.wikimedia.org/wikipedia/commons/6/6f/CalotropisGigantea.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Calotropis_gigantea.jpg https://upload.wikimedia.org/wikipedia/commons/1/12/Calotropis_gigantea_plant.ogv https://upload.wikimedia.org/wikipedia/commons/c/c1/Calotropis_gigantea_seed_in_Kudayathoor.jpg https://upload.wikimedia.org/wikipedia/commons/6/64/Flower_of_Giant_calotrope.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Calotropis procera,Calotropis procera,https://en.wikipedia.org/wiki/Calotropis_procera,https://upload.wikimedia.org/wikipedia/commons/c/c6/Algodon_de_seda_%28Calotropis_procera%29_2.jpg https://upload.wikimedia.org/wikipedia/commons/d/da/ET_Afar_asv2018-01_img87_Abala_surroundings.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/67/Seed_Calotropis_procera.jpg https://upload.wikimedia.org/wikipedia/commons/3/31/Swallowwort.jpg https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Calycanthus occidentalis,Calycanthus occidentalis,https://en.wikipedia.org/wiki/Calycanthus_occidentalis,https://upload.wikimedia.org/wikipedia/commons/6/68/Calycanthus_occidentalis_20150625.JPG https://upload.wikimedia.org/wikipedia/commons/2/24/Cinnamomum_verum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-182.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Calylophus serrulatus,Calylophus serrulatus,https://en.wikipedia.org/wiki/Calylophus_serrulatus,https://upload.wikimedia.org/wikipedia/commons/0/0f/Calylophus_serrulatus_1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg
Camassia angusta,Camassia,https://en.wikipedia.org/wiki/Camassia,https://upload.wikimedia.org/wikipedia/commons/5/59/Camassia_cusickii3.jpg https://upload.wikimedia.org/wikipedia/commons/f/f6/Camassia_quamash_6374.JPG https://upload.wikimedia.org/wikipedia/commons/6/68/Camassia_quamash_at_Leavenworth_Ski_Hill.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camassia cusickii,Camassia,https://en.wikipedia.org/wiki/Camassia,https://upload.wikimedia.org/wikipedia/commons/5/59/Camassia_cusickii3.jpg https://upload.wikimedia.org/wikipedia/commons/f/f6/Camassia_quamash_6374.JPG https://upload.wikimedia.org/wikipedia/commons/6/68/Camassia_quamash_at_Leavenworth_Ski_Hill.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camassia leichtlinii,Camassia quamash,https://en.wikipedia.org/wiki/Camassia_quamash,https://upload.wikimedia.org/wikipedia/commons/5/50/Bovill-id-us-camas-field.png https://upload.wikimedia.org/wikipedia/commons/6/69/Camassia_quamash_%28Pursh%29_Greene.jpg https://upload.wikimedia.org/wikipedia/commons/d/da/Camassia_quamash_07017.JPG https://upload.wikimedia.org/wikipedia/commons/f/f6/Camassia_quamash_6374.JPG https://upload.wikimedia.org/wikipedia/commons/e/ec/Camassia_quamash_6394.JPG https://upload.wikimedia.org/wikipedia/commons/6/68/Camassia_quamash_at_Leavenworth_Ski_Hill.jpg https://upload.wikimedia.org/wikipedia/commons/8/8f/Camassia_quamash_fruits.jpg https://upload.wikimedia.org/wikipedia/commons/f/f9/Camassia_quamash_seeds.JPG https://upload.wikimedia.org/wikipedia/commons/0/04/Camassia_quamash_ssp._quamash_3.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/62/Sunrise_at_Camas_Prairie_Centennial_Park.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camassia scilloides,Camassia scilloides,https://en.wikipedia.org/wiki/Camassia_scilloides,https://upload.wikimedia.org/wikipedia/commons/b/b3/Camassia_scilloides_Ozarks.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/2/2a/Status_TNC_G4.svg https://upload.wikimedia.org/wikipedia/commons/d/d9/Zephyranthes_candida_Osaka.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula bononiensis,List of Campanula species,https://en.wikipedia.org/wiki/List_of_Campanula_species,https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Campanula latifolia,Campanula latifolia,https://en.wikipedia.org/wiki/Campanula_latifolia,https://upload.wikimedia.org/wikipedia/commons/7/75/1988_CPA_5965.jpg https://upload.wikimedia.org/wikipedia/commons/5/5c/Campanula_latifolia1.jpg https://upload.wikimedia.org/wikipedia/commons/a/ae/Campanula_latifolia_5.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula persicifolia,Campanula persicifolia,https://en.wikipedia.org/wiki/Campanula_persicifolia,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/d2/Stor_bl%C3%A5klocka.Campanula_persicifolia.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula punctata,Campanula punctata,https://en.wikipedia.org/wiki/Campanula_punctata,https://upload.wikimedia.org/wikipedia/commons/2/27/Campanula_punctata_01.JPG https://upload.wikimedia.org/wikipedia/commons/2/21/Campanula_punctata_03.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula rapunculoides,Campanula rapunculoides,https://en.wikipedia.org/wiki/Campanula_rapunculoides,https://upload.wikimedia.org/wikipedia/commons/4/40/Campanula_rapunculoides_HRM2.JPG https://upload.wikimedia.org/wikipedia/commons/b/b9/Campanula_rapunculoides_Sturm60.jpg https://upload.wikimedia.org/wikipedia/commons/8/81/Campanulaceae_-_Campanula_rapunculoides-1.JPG https://upload.wikimedia.org/wikipedia/commons/c/c7/Campanulaceae_-_Campanula_rapunculoides-4.JPG https://upload.wikimedia.org/wikipedia/commons/1/11/Campanulaceae_-_Campanula_rapunculoides-5.JPG https://upload.wikimedia.org/wikipedia/commons/e/ee/Campanulaceae_-_Campanula_rapunculoides.JPG https://upload.wikimedia.org/wikipedia/commons/a/a8/Creeping_Bellflower%2C_Ottawa.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
